DEPTH,GR,NPHI,RHOB,RT,DT
305.7144,16.3476009,,,0.2935,
305.8668,15.1294002,,,0.30790001,
306.0192,16.5834007,,,0.22779999,
306.1716,20.2381,,,0.2044,
306.324,21.4563007,,,0.2337,
306.4764,21.8493003,,,0.2337,
306.6288,20.9060993,,,0.20039999,
306.7812,21.2597999,,,0.21819999,
306.9336,20.8668003,,,0.2549,
307.086,20.3560009,,,0.3815,
307.2384,20.0023002,,,0.3991,
307.3908,20.5130996,,,0.46209999,
307.5432,21.9671001,,,0.51319998,
307.6956,22.5958995,,,0.60629999,
307.848,22.4780006,,,0.58639997,
308.0004,19.7271995,,,0.58639997,
308.1528,19.216299,,,0.58700001,
308.3052,18.8234004,,,0.65509998,
308.4576,21.5741996,,,0.70740002,
308.61,24.3250007,,,0.7001,
308.7624,26.957899,,,0.89609998,
308.9148,27.8617,,,0.98699998,
309.0672,28.1368007,,,0.90439999,
309.2196,29.0405998,,,1.03680002,
309.372,32.0665016,,,1.03390002,
309.5244,33.4812011,,,0.8865,
309.6768,32.695301,,,0.84219998,
309.8292,29.9444999,,,0.80699998,
309.9816,26.6828002,,,0.77939999,
310.134,25.3467006,,,0.86699998,
310.2864,23.2245998,,,0.76399999,
310.4388,20.8668003,,,0.73220002,
310.5912,18.273199,,,0.80479997,
310.7436,15.9547004,,,0.93589997,
310.896,15.4045,,,0.95609998,
311.0484,15.6795997,,,0.99889999,
311.2008,18.273199,,,0.9939,
311.3532,21.0632991,,,1.22660005,
311.5056,23.6569004,,,1.33399999,
311.658,22.2422008,,,2.13000011,
311.8104,19.6093006,,,1.5575,
311.9628,17.2514991,,,2.36139988,
312.1152,17.4871997,,,1.24660003,
312.2676,18.273199,,,1.14139997,
312.42,17.8801994,,,1.01349997,
312.5724,18.273199,,,1.40199995,
312.7248,18.6662006,,,1.06659996,
312.8772,18.8234004,,,1.16260004,
313.0296,17.3694,,,1.01400005,
313.182,16.3083,,,0.88139998,
313.3344,16.0333003,,,0.82880002,
313.4868,17.4871997,,,0.83520001,
313.6392,17.0942993,,,0.78969997,
313.7916,16.7012996,,,0.86000001,
313.944,16.9764003,,,0.95630002,
314.0964,20.0023002,,,0.73809999,
314.2488,22.6352005,,,0.6994,
314.4012,23.0282001,,,0.60360002,
314.5536,20.277399,,,0.63059997,
314.706,16.1903991,,,0.63389998,
314.8584,11.8676996,,,0.69370001,
315.0108,10.6887998,,,0.69840002,
315.1632,11.8676996,,,0.63929998,
315.3156,13.4395999,,,0.62510001,
315.468,14.1077003,,,0.62999999,
315.6204,14.7756996,,,0.58899998,
315.7728,16.3476009,,,0.58179998,
315.9252,16.7012996,,,0.56989997,
316.0776,15.9153995,,,0.59930002,
316.23,14.6185998,,,0.5819,
316.3824,15.2866001,,,0.58060002,
316.5348,16.8584995,,,0.53280001,
316.6872,18.5482997,,,0.48410001,
