DEPTH,GR,NPHI,RHOB,RT,DT
454.45680000000004,11.04,,,0.29,
454.60920000000004,11.04,,,0.29,
454.76160000000004,11.04,,,0.29,
454.91400000000004,11.04,,,0.29,
455.06640000000004,11.04,,,0.29,
455.21880000000004,11.04,,,0.29,
455.37120000000004,11.04,,,0.29,
455.52360000000004,11.04,,,0.29,
455.67600000000004,11.04,,,0.29,
455.82840000000004,11.04,,,0.29,
455.98080000000004,11.04,,,0.29,
456.13320000000004,11.04,,,0.29,
456.28560000000004,11.04,,,0.29,
456.43800000000005,11.04,,,0.29,
456.59040000000005,11.04,,,0.29,
456.74280000000005,11.04,,,0.29,
456.89520000000005,11.04,,,0.29,
457.04760000000005,11.04,,,0.29,
457.20000000000005,11.04,,,0.29,
457.35240000000005,11.04,,,0.29,
457.50480000000005,11.04,,,0.29,
457.65720000000005,11.04,,,0.29,
457.80960000000005,11.04,,,0.29,
457.96200000000005,11.04,,,0.29,
458.11440000000005,11.04,,,0.29,
458.26680000000005,11.04,,,0.29,
458.41920000000005,11.04,,,0.29,
458.57160000000005,11.04,,,0.29,
458.72400000000005,11.04,,,0.29,
458.87640000000005,11.04,,,0.29,
459.02880000000005,11.04,,,0.29,
459.18120000000005,11.04,,,0.29,
459.33360000000005,11.04,,,0.29,
459.48600000000005,11.04,,,0.29,
459.63840000000005,11.04,,,0.29,
459.79080000000005,11.04,,,0.29,
459.94320000000005,11.04,,,0.29,
460.09560000000005,11.04,,,0.29,
460.24800000000005,11.04,,,0.29,
460.40040000000005,11.04,,,0.29,
460.55280000000005,11.04,,,0.29,
460.70520000000005,11.04,,,0.29,
460.85760000000005,11.04,,,0.29,
461.01000000000005,11.04,,,0.29,
461.16240000000005,11.04,,,0.29,
461.31480000000005,11.04,,,0.29,
461.46720000000005,11.04,,,0.29,
461.61960000000005,11.04,,,0.29,
461.77200000000005,11.04,,,0.29,
461.92440000000005,11.04,,,0.29,
462.07680000000005,11.04,,,0.29,
462.22920000000005,11.04,,,0.29,
462.38160000000005,11.04,,,0.29,
462.53400000000005,11.04,,,0.29,
462.68640000000005,11.04,,,0.29,
462.83880000000005,11.04,,,0.29,
462.99120000000005,11.04,,,0.29,
463.14360000000005,11.04,,,0.29,
463.29600000000005,11.04,,,0.29,
463.44840000000005,11.04,,,0.29,
463.60080000000005,11.04,,,0.29,
463.75320000000005,11.04,,,0.29,
463.90560000000005,11.04,,,0.29,
464.05800000000005,11.04,,,0.29,
464.21040000000005,11.04,,,0.29,
464.36280000000005,11.04,,,0.29,
464.51520000000005,11.04,,,0.29,
464.66760000000005,11.04,,,0.29,
464.82000000000005,11.04,,,0.29,
464.97240000000005,11.04,,,0.29,
465.12480000000005,11.04,,,0.29,
465.27720000000005,11.04,,,0.29,
465.42960000000005,11.04,,,0.29,
465.58200000000005,11.04,,,0.29,
465.73440000000005,11.04,,,0.29,
465.88680000000005,11.04,,,0.29,
466.03920000000005,11.04,,,0.29,
466.19160000000005,11.04,,,0.29,
466.34400000000005,11.04,,,0.29,
466.49640000000005,11.04,,,0.29,
466.64880000000005,11.04,,,0.29,
466.80120000000005,11.04,,,0.29,
466.95360000000005,11.04,,,0.29,
467.10600000000005,11.04,,,0.29,
467.25840000000005,11.04,,,0.29,
467.41080000000005,11.04,,,0.29,
467.56320000000005,11.04,,,0.29,
467.71560000000005,11.04,,,0.29,
467.86800000000005,11.04,,,0.29,
468.02040000000005,11.04,,,0.29,
468.17280000000005,11.04,,,0.29,
468.32520000000005,11.04,,,0.29,
468.47760000000005,11.04,,,0.29,
468.63000000000005,11.04,,,0.29,
468.78240000000005,11.04,,,0.29,
468.93480000000005,11.04,,,0.29,
469.08720000000005,11.04,,,0.29,
469.23960000000005,11.04,,,0.29,
469.39200000000005,11.04,,,0.29,
469.54440000000005,11.04,,,0.29,
469.69680000000005,11.04,,,0.29,
469.84920000000005,11.04,,,0.29,
470.00160000000005,11.04,,,0.29,
470.15400000000005,11.04,,,0.29,
470.30640000000005,11.04,,,0.29,
470.45880000000005,11.04,,,0.29,
470.61120000000005,11.04,,,0.29,
470.76360000000005,11.04,,,0.29,
470.91600000000005,11.04,,,0.29,
471.06840000000005,11.04,,,0.29,
471.22080000000005,11.04,,,0.29,
471.37320000000005,11.04,,,0.29,
471.52560000000005,11.04,,,0.29,
471.67800000000005,11.04,,,0.29,
471.83040000000005,11.04,,,0.29,
471.98280000000005,11.04,,,0.29,
472.13520000000005,11.04,,,0.29,
472.28760000000005,11.04,,,0.29,
472.44000000000005,11.04,,,0.29,
472.59240000000005,11.04,,,0.29,
472.74480000000005,11.04,,,0.29,
472.89720000000005,11.04,,,0.29,
473.04960000000005,11.04,,,0.29,
473.20200000000006,11.04,,,0.29,
473.35440000000006,11.04,,,0.29,
473.50680000000006,11.04,,,0.29,
473.65920000000006,11.04,,,0.29,
473.81160000000006,11.04,,,0.29,
473.96400000000006,11.04,,,0.29,
474.11640000000006,11.04,,,0.29,
474.26880000000006,11.04,,,0.29,
474.42120000000006,11.04,,,0.29,
474.57360000000006,11.04,,,0.29,
474.72600000000006,11.04,,,0.29,
474.87840000000006,11.04,,,0.29,
475.03080000000006,11.04,,,0.29,
475.18320000000006,11.04,,,0.29,
475.33560000000006,11.04,,,0.29,
475.48800000000006,11.04,,,0.29,
475.64040000000006,11.04,,,0.29,
475.79280000000006,11.04,,,0.29,
475.94520000000006,11.04,,,0.29,
476.09760000000006,11.04,,,0.29,
476.25000000000006,11.04,,,0.29,
476.40240000000006,11.04,,,0.29,
476.55480000000006,11.04,,,0.29,
476.70720000000006,11.04,,,0.29,
476.85960000000006,11.04,,,0.29,
477.01200000000006,11.04,,,0.29,
477.16440000000006,11.04,,,0.29,
477.31680000000006,11.04,,,0.29,
477.46920000000006,11.04,,,0.29,
477.62160000000006,11.04,,,0.29,
477.77400000000006,11.04,,,0.29,
477.92640000000006,11.04,,,0.29,
478.07880000000006,11.04,,,0.29,
478.2312,11.04,,,0.29,
478.3836,11.04,,,0.29,
478.536,11.04,,,0.29,
478.6884,11.04,,,0.29,
478.8408,11.04,,,0.29,
478.9932,11.04,,,0.29,
479.1456,11.04,,,0.29,
479.298,11.04,,,0.29,
479.4504,11.04,,,0.29,
479.6028,11.04,,,0.29,
479.7552,11.04,,,0.29,
479.9076,11.04,,,0.29,
480.06,11.04,,,0.29,
480.2124,11.04,,,0.29,
480.3648,11.04,,,0.29,
480.5172,11.04,,,0.29,
480.6696,11.04,,,0.29,
480.822,11.04,,,0.29,
480.9744,11.04,,,0.29,
481.1268,11.04,,,0.29,
481.2792,11.04,,,0.29,
481.4316,11.04,,,0.29,
481.584,11.04,,,0.29,
481.7364,11.04,,,0.29,
481.8888,11.04,,,0.29,
482.0412,11.04,,,0.29,
482.1936,11.04,,,0.29,
482.346,11.04,,,0.29,
482.4984,11.04,,,0.29,
482.6508,11.04,,,0.29,
482.8032,11.04,,,0.29,
482.9556,11.04,,,0.29,
483.108,11.04,,,0.29,
483.2604,11.04,,,0.29,
483.4128,11.04,,,0.29,
483.5652,11.04,,,0.29,
483.7176,11.04,,,0.29,
483.87,11.04,,,0.29,
484.0224,11.04,,,0.29,
484.1748,11.04,,,0.29,
484.3272,11.04,,,0.29,
484.4796,11.04,,,0.29,
484.632,11.04,,,0.29,
484.7844,11.04,,,0.29,
484.9368,11.04,,,0.29,
485.0892,11.04,,,0.29,
485.2416,11.04,,,0.29,
485.394,11.04,,,0.29,
485.5464,11.04,,,0.29,
485.6988,11.04,,,0.29,
485.8512,11.04,,,0.29,
486.0036,11.04,,,0.29,
486.156,11.04,,,0.29,
486.3084,11.04,,,0.29,
486.4608,11.04,,,0.29,
486.6132,11.04,,,0.29,
486.7656,11.04,,,0.29,
486.918,11.04,,,0.29,
487.0704,11.04,,,0.29,
487.2228,11.04,,,0.29,
487.3752,11.04,,,0.29,
487.5276,11.04,,,0.29,
487.68,11.04,,,0.29,
487.8324,11.04,,,0.29,
487.9848,11.04,,,0.29,
488.1372,11.04,,,0.29,
488.2896,11.04,,,0.29,
488.442,11.04,,,0.29,
488.5944,11.04,,,0.29,
488.7468,11.04,,,0.29,
488.8992,11.04,,,0.29,
489.0516,11.04,,,0.29,
489.204,11.04,,,0.29,
489.3564,11.04,,,0.29,
489.5088,11.04,,,0.29,
489.6612,11.04,,,0.29,
489.8136,11.04,,,0.29,
489.966,11.04,,,0.29,
490.1184,11.04,,,0.29,
490.2708,11.04,,,0.29,
490.4232,11.04,,,0.29,
490.5756,11.04,,,0.29,
490.728,11.04,,,0.29,
490.8804,11.04,,,0.29,
491.0328,11.04,,,0.29,
491.1852,11.04,,,0.29,
491.3376,11.04,,,0.29,
491.49,11.04,,,0.29,
491.6424,11.04,,,0.29,
491.7948,11.04,,,0.29,
491.9472,11.04,,,0.29,
492.0996,11.04,,,0.29,
492.252,11.04,,,0.29,
492.4044,11.04,,,0.29,
492.5568,11.04,,,0.29,
492.7092,11.04,,,0.29,
492.8616,11.04,,,0.29,
493.014,11.04,,,0.29,
493.1664,11.04,,,0.29,
493.3188,11.04,,,0.29,
493.4712,11.04,,,0.29,
493.6236,11.04,,,0.29,
493.776,11.04,,,0.29,
493.9284,11.04,,,0.29,
494.0808,11.04,,,0.29,
494.2332,11.04,,,0.29,
494.3856,11.04,,,0.29,
494.538,11.04,,,0.29,
494.6904,11.04,,,0.29,
494.8428,11.04,,,0.29,
494.9952,11.04,,,0.29,
495.1476,11.04,,,0.29,
495.3,11.04,,,0.29,
495.4524,11.04,,,0.29,
495.6048,11.04,,,0.29,
495.7572,11.04,,,0.29,
495.9096,11.04,,,0.29,
496.062,11.04,,,0.29,
496.2144,11.04,,,0.29,
496.3668,11.04,,,0.29,
496.5192,11.04,,,0.29,
496.6716,11.04,,,0.29,
496.824,11.04,,,0.29,
496.9764,11.04,,,0.29,
497.1288,11.04,,,0.29,
497.2812,11.04,,,0.29,
497.4336,11.04,,,0.29,
497.586,11.04,,,0.29,
497.7384,11.04,,,0.29,
497.8908,11.04,,,0.29,
498.0432,11.04,,,0.29,
498.1956,11.04,,,0.29,
498.348,11.04,,,0.29,
498.5004,11.04,,,0.29,
498.6528,11.04,,,0.29,
498.8052,11.04,,,0.29,
498.9576,11.04,,,0.29,
499.11,11.04,,,0.29,
499.2624,11.04,,,0.29,
499.4148,11.04,,,0.29,
499.5672,11.04,,,0.29,
499.7196,11.04,,,0.29,
499.872,11.04,,,0.29,
500.0244,11.04,,,0.29,
500.1768,11.04,,,0.29,
500.3292,11.04,,,0.29,
500.4816,11.04,,,0.29,
500.634,11.04,,,0.29,
500.7864,11.04,,,0.29,
500.9388,11.04,,,0.29,
501.0912,11.04,,,0.29,
501.2436,11.04,,,0.29,
501.396,11.04,,,0.29,
501.5484,11.04,,,0.29,
501.7008,11.04,,,0.29,
501.8532,11.04,,,0.29,
502.0056,11.04,,,0.29,
502.158,11.04,,,0.29,
502.3104,11.04,,,0.29,
502.4628,11.04,,,0.29,
502.6152,11.04,,,0.29,
502.7676,11.04,,,0.29,
502.92,11.04,,,0.29,
503.0724,11.04,,,0.29,
503.2248,11.04,,,0.29,
503.3772,11.04,,,0.29,
503.5296,11.04,,,0.29,
503.682,11.04,,,0.29,
503.8344,11.04,,,0.29,
503.9868,11.04,,,0.29,
504.1392,11.04,,,0.29,
504.2916,11.04,,,0.29,
504.444,11.04,,,0.29,
504.5964,11.04,,,0.29,
504.7488,11.04,,,0.29,
504.9012,11.04,,,0.29,
505.0536,11.04,,,0.29,
505.206,11.04,,,0.29,
505.3584,11.04,,,0.29,
505.5108,11.04,,,0.29,
505.6632,11.04,,,0.29,
505.8156,11.04,,,0.29,
505.968,11.04,,,0.29,
506.1204,11.04,,,0.29,
506.2728,11.04,,,0.29,
506.4252,11.04,,,0.29,
506.5776,11.04,,,0.29,
506.73,11.04,,,0.29,
506.8824,11.04,,,0.29,
507.0348,11.04,,,0.29,
507.1872,11.04,,,0.29,
507.3396,11.04,,,0.29,
507.492,11.04,,,0.29,
507.6444,11.04,,,0.29,
507.7968,11.04,,,0.29,
507.9492,11.04,,,0.29,
508.1016,11.04,,,0.29,
508.254,11.04,,,0.29,
508.4064,11.04,,,0.29,
508.5588,11.04,,,0.29,
508.7112,11.04,,,0.29,
508.8636,11.04,,,0.29,
509.016,11.04,,,0.29,
509.1684,11.04,,,0.29,
509.3208,11.04,,,0.29,
509.4732,11.04,,,0.29,
509.6256,11.04,,,0.29,
509.778,11.04,,,0.29,
509.9304,11.04,,,0.29,
510.0828,11.04,,,0.29,
510.2352,11.04,,,0.29,
510.3876,11.04,,,0.29,
510.54,11.04,,,0.29,
510.6924,11.04,,,0.29,
510.8448,11.04,,,0.29,
510.9972,11.04,,,0.29,
511.1496,11.04,,,0.29,
511.302,11.04,,,0.29,
511.4544,11.04,,,0.29,
511.6068,11.04,,,0.29,
511.7592,11.04,,,0.29,
511.9116,11.04,,,0.29,
512.0640000000001,11.04,,,0.29,
512.2164,11.04,,,0.29,
512.3688000000001,11.04,,,0.29,
512.5212,11.04,,,0.29,
512.6736000000001,11.04,,,0.29,
512.826,11.04,,,0.29,
512.9784000000001,11.04,,,0.29,
513.1308,11.04,,,0.29,
513.2832000000001,11.04,,,0.29,
513.4356,11.04,,,0.29,
513.5880000000001,11.04,,,0.29,
513.7404,11.04,,,0.29,
513.8928000000001,11.04,,,0.29,
514.0452,11.04,,,0.29,
514.1976000000001,11.04,,,0.29,
514.35,11.04,,,0.29,
514.5024000000001,11.04,,,0.29,
514.6548,11.04,,,0.29,
514.8072000000001,11.04,,,0.29,
514.9596,11.04,,,0.29,
515.1120000000001,11.04,,,0.29,
515.2644,11.04,,,0.29,
515.4168000000001,11.04,,,0.29,
515.5692,11.04,,,0.29,
515.7216000000001,11.04,,,0.29,
515.874,11.04,,,0.29,
516.0264000000001,11.04,,,0.29,
516.1788,11.04,,,0.29,
516.3312000000001,11.04,,,0.29,
516.4836,11.04,,,0.29,
516.6360000000001,11.04,,,0.29,
516.7884,11.04,,,0.29,
516.9408000000001,11.04,,,0.29,
517.0932,11.04,,,0.29,
517.2456000000001,11.04,,,0.29,
517.398,11.04,,,0.29,
517.5504000000001,11.04,,,0.29,
517.7028,11.04,,,0.29,
517.8552000000001,11.04,,,0.29,
518.0076,11.04,,,0.29,
518.1600000000001,11.04,,,0.29,
518.3124,11.04,,,0.29,
518.4648000000001,11.04,,,0.29,
518.6172,11.04,,,0.29,
518.7696000000001,11.04,,,0.29,
518.922,11.04,,,0.29,
519.0744000000001,11.04,,,0.29,
519.2268,11.04,,,0.29,
519.3792000000001,11.04,,,0.29,
519.5316,11.04,,,0.29,
519.6840000000001,11.04,,,0.29,
519.8364,11.04,,,0.29,
519.9888000000001,11.04,,,0.29,
520.1412,11.04,,,0.29,
520.2936000000001,11.04,,,0.29,
520.446,11.04,,,0.29,
520.5984000000001,11.04,,,0.29,
520.7508,11.04,,,0.29,
520.9032000000001,11.04,,,0.29,
521.0556,11.04,,,0.29,
521.2080000000001,11.04,,,0.29,
521.3604,11.04,,,0.29,
521.5128000000001,11.04,,,0.29,
521.6652,11.04,,,0.29,
521.8176000000001,11.04,,,0.29,
521.97,11.04,,,0.29,
522.1224000000001,11.04,,,0.29,
522.2748,11.04,,,0.29,
522.4272000000001,11.04,,,0.29,
522.5796,11.04,,,0.29,
522.7320000000001,11.04,,,0.29,
522.8844,11.04,,,0.29,
523.0368000000001,11.04,,,0.29,
523.1892,11.04,,,0.29,
523.3416000000001,11.04,,,0.29,
523.494,11.04,,,0.29,
523.6464000000001,11.04,,,0.29,
523.7988,11.04,,,0.29,
523.9512000000001,11.04,,,0.29,
524.1036,11.04,,,0.29,
524.2560000000001,11.04,,,0.29,
524.4084,11.04,,,0.29,
524.5608000000001,11.04,,,0.29,
524.7132,11.04,,,0.29,
524.8656000000001,11.04,,,0.29,
525.018,11.04,,,0.29,
525.1704000000001,11.04,,,0.29,
525.3228,11.04,,,0.29,
525.4752000000001,11.04,,,0.29,
525.6276,11.04,,,0.29,
525.7800000000001,11.04,,,0.29,
525.9324,11.04,,,0.29,
526.0848000000001,11.04,,,0.29,
526.2372,11.04,,,0.29,
526.3896000000001,11.04,,,0.29,
526.542,11.04,,,0.29,
526.6944000000001,11.04,,,0.29,
526.8468,11.04,,,0.29,
526.9992000000001,11.04,,,0.29,
527.1516,11.04,,,0.29,
527.3040000000001,11.04,,,0.29,
527.4564,11.04,,,0.29,
527.6088000000001,11.04,,,0.29,
527.7612,11.04,,,0.29,
527.9136000000001,11.04,,,0.29,
528.066,11.04,,,0.29,
528.2184000000001,11.04,,,0.29,
528.3708,11.04,,,0.29,
528.5232000000001,11.04,,,0.29,
528.6756,11.04,,,0.29,
528.8280000000001,11.04,,,0.29,
528.9804,11.04,,,0.29,
529.1328000000001,11.04,,,0.29,
529.2852,11.04,,,0.29,
529.4376000000001,11.04,,,0.29,
529.59,11.04,,,0.29,
529.7424000000001,11.04,,,0.29,
529.8948,11.04,,,0.29,
530.0472000000001,11.04,,,0.29,
530.1996,11.04,,,0.29,
530.3520000000001,11.04,,,0.29,
530.5044,11.04,,,0.29,
530.6568000000001,11.04,,,0.29,
530.8092,11.04,,,0.29,
530.9616000000001,11.04,,,0.29,
531.114,11.04,,,0.29,
531.2664,11.04,,,0.29,
531.4188,11.04,,,0.29,
531.5712,11.04,,,0.29,
531.7236,11.04,,,0.29,
531.876,11.04,,,0.29,
532.0284,11.04,,,0.29,
532.1808,11.04,,,0.29,
532.3332,11.04,,,0.29,
532.4856,11.04,,,0.29,
532.638,11.04,,,0.29,
532.7904,11.04,,,0.29,
532.9428,11.04,,,0.29,
533.0952,11.04,,,0.29,
533.2476,11.04,,,0.29,
533.4,11.04,,,0.29,
533.5524,11.04,,,0.29,
533.7048,11.04,,,0.29,
533.8572,11.04,,,0.29,
534.0096,11.04,,,0.29,
534.162,11.04,,,0.29,
534.3144,11.04,,,0.29,
534.4668,11.04,,,0.29,
534.6192,11.04,,,0.29,
534.7716,11.04,,,0.29,
534.924,11.04,,,0.29,
535.0764,11.04,,,0.29,
535.2288,11.04,,,0.29,
535.3812,11.04,,,0.29,
535.5336,11.04,,,0.29,
535.686,11.04,,,0.29,
535.8384,11.04,,,0.29,
535.9908,11.04,,,0.29,
536.1432,11.04,,,0.29,
536.2956,11.04,,,0.29,
536.448,11.04,,,0.29,
536.6004,11.04,,,0.29,
536.7528,11.04,,,0.29,
536.9052,11.04,,,0.29,
537.0576,11.04,,,0.29,
537.21,11.04,,,0.29,
537.3624,11.04,,,0.29,
537.5148,11.04,,,0.29,
537.6672,11.04,,,0.29,
537.8196,11.04,,,0.29,
537.972,11.04,,,0.29,
538.1244,11.04,,,0.29,
538.2768,11.04,,,0.29,
538.4292,11.04,,,0.29,
538.5816,11.04,,,0.29,
538.734,11.04,,,0.29,
538.8864,11.04,,,0.29,
539.0388,11.04,,,0.29,
539.1912,11.04,,,0.29,
539.3436,11.04,,,0.29,
539.496,11.04,,,0.29,
539.6484,11.04,,,0.29,
539.8008,11.04,,,0.29,
539.9532,11.04,,,0.29,
540.1056,11.04,,,0.29,
540.258,11.04,,,0.29,
540.4104,11.04,,,0.29,
540.5628,11.04,,,0.29,
540.7152,11.04,,,0.29,
540.8676,11.04,,,0.29,
541.02,11.04,,,0.29,
541.1724,11.04,,,0.29,
541.3248,11.04,,,0.29,
541.4772,11.04,,,0.29,
541.6296,11.04,,,0.29,
541.782,11.04,,,0.29,
541.9344,11.04,,,0.29,
542.0868,11.04,,,0.29,
542.2392,11.04,,,0.29,
542.3916,11.04,,,0.29,
542.544,11.04,,,0.29,
542.6964,11.04,,,0.29,
542.8488,11.04,,,0.29,
543.0012,11.04,,,0.29,
543.1536,11.04,,,0.29,
543.306,11.04,,,0.29,
543.4584,11.04,,,0.29,
543.6108,11.04,,,0.29,
